1.000000E-5, 1.932772E+5
2.530000E-2, 3.842558E+3
9.400000E+0, 1.990185E+2
1.500000E+2, 4.956277E+1
2.500000E+2, 3.831832E+1
3.500000E+2, 3.233614E+1
4.500000E+2, 2.848241E+1
5.500000E+2, 2.573468E+1
6.500000E+2, 2.364929E+1
7.500000E+2, 2.199683E+1
8.500000E+2, 2.064617E+1
9.500000E+2, 1.951509E+1
1.500000E+3, 1.547805E+1
2.500000E+3, 1.193786E+1
3.500000E+3, 1.005878E+1
4.500000E+3, 8.850558E+0
5.500000E+3, 7.991435E+0
6.500000E+3, 7.340368E+0
7.500000E+3, 6.825752E+0
8.500000E+3, 6.405697E+0
9.500000E+3, 6.054270E+0
1.500000E+4, 4.808771E+0
2.000000E+4, 4.165476E+0
2.400000E+4, 3.806508E+0
3.000000E+4, 3.413503E+0
4.500000E+4, 2.813012E+0
5.500000E+4, 2.562977E+0
6.500000E+4, 2.378318E+0
7.500000E+4, 2.234816E+0
8.500000E+4, 2.116917E+0
9.500000E+4, 2.021200E+0
1.000000E+5, 1.979797E+0
1.200000E+5, 1.840032E+0
1.500000E+5, 1.684308E+0
1.700000E+5, 1.595972E+0
1.800000E+5, 1.553250E+0
1.900000E+5, 1.510705E+0
2.000000E+5, 1.467591E+0
2.100000E+5, 1.424068E+0
2.200000E+5, 1.380120E+0
2.300000E+5, 1.335697E+0
2.350000E+5, 1.313573E+0
2.400000E+5, 1.291193E+0
2.450000E+5, 1.269450E+0
2.500000E+5, 1.247772E+0
2.600000E+5, 1.204621E+0
2.700000E+5, 1.163214E+0
2.800000E+5, 1.123546E+0
3.000000E+5, 1.050787E+0
3.200000E+5, 9.897177E-1
3.250000E+5, 9.760256E-1
3.400000E+5, 9.408983E-1
3.500000E+5, 9.216228E-1
3.600000E+5, 9.056272E-1
3.750000E+5, 8.887633E-1
3.800000E+5, 8.846560E-1
4.000000E+5, 8.762404E-1
4.200000E+5, 8.772094E-1
4.250000E+5, 8.775751E-1
4.400000E+5, 8.785750E-1
4.500000E+5, 8.792237E-1
